Oscylator harmoniczny - metoda Eulera: $\omega $ = 1, $x_0$ = 1, $v_0$ = 0, $t_\mathrm{max}$ = 100, $\mathrm{d}t$ = 0.01
1.36 0.210711 -0.984527 0.209239
1.37 0.200866 -0.986634 0.19945
1.38 0.190999 -0.988643 0.189641
1.39 0.181113 -0.990553 0.179813
1.4 0.171207 -0.992364 0.169967
1.41 0.161284 -0.994076 0.160104
1.42 0.151343 -0.995689 0.150225
1.43 0.141386 -0.997202 0.140332
1.44 0.131414 -0.998616 0.130424
1.45 0.121428 -0.99993 0.120503
1.46 0.111429 -1.00114 0.11057
1.47 0.101417 -1.00226 0.100626
1.48 0.0913945 -1.00327 0.0906716
1.49 0.0813618 -1.00419 0.0807084
1.5 0.0713199 -1.005 0.0707372
1.51 0.0612699 -1.00571 0.0607589
1.52 0.0512128 -1.00633 0.0507745
1.53 0.0411495 -1.00684 0.040785
1.54 0.0310812 -1.00725 0.0307915
1.55 0.0210087 -1.00756 0.0207948
1.56 0.0109331 -1.00777 0.0107961
1.57 0.000855345 -1.00788 0.000796327
1.58 -0.00922346 -1.00789 -0.00920354
1.59 -0.0193023 -1.0078 -0.0192025
1.6 -0.0293803 -1.0076 -0.0291995
1.61 -0.0394563 -1.00731 -0.0391936
1.62 -0.0495294 -1.00692 -0.0491838
1.63 -0.0595986 -1.00642 -0.0591691
1.64 -0.0696628 -1.00582 -0.0691484
1.65 -0.079721 -1.00513 -0.0791209
1.66 -0.0897723 -1.00433 -0.0890854
1.67 -0.0998156 -1.00343 -0.099041
1.68 -0.10985 -1.00243 -0.108987
1.69 -0.119874 -1.00134 -0.118922
1.7 -0.129888 -1.00014 -0.128844
1.71 -0.139889 -0.998838 -0.138755
1.72 -0.149877 -0.997439 -0.148651
1.73 -0.159852 -0.99594 -0.158532
1.74 -0.169811 -0.994342 -0.168397
1.75 -0.179755 -0.992644 -0.178246
1.76 -0.189681 -0.990846 -0.188077
1.77 -0.199589 -0.988949 -0.197889
1.78 -0.209479 -0.986953 -0.207681
1.79 -0.219348 -0.984859 -0.217452
1.8 -0.229197 -0.982665 -0.227202
1.81 -0.239024 -0.980373 -0.236929
1.82 -0.248827 -0.977983 -0.246632
1.83 -0.258607 -0.975495 -0.256311
1.84 -0.268362 -0.972909 -0.265964
1.85 -0.278091 -0.970225 -0.27559
1.86 -0.287794 -0.967444 -0.285189
1.87 -0.297468 -0.964566 -0.294759
1.88 -0.307114 -0.961591 -0.3043
1.89 -0.31673 -0.95852 -0.313811
1.9 -0.326315 -0.955353 -0.32329
1.91 -0.335868 -0.95209 -0.332736
1.92 -0.345389 -0.948731 -0.34215
1.93 -0.354877 -0.945277 -0.351529
1.94 -0.364329 -0.941729 -0.360873
1.95 -0.373747 -0.938085 -0.370181
1.96 -0.383127 -0.934348 -0.379452
1.97 -0.392471 -0.930516 -0.388685
1.98 -0.401776 -0.926592 -0.397879
1.99 -0.411042 -0.922574 -0.407033
2 -0.420268 -0.918464 -0.416147
2.01 -0.429452 -0.914261 -0.425219
2.02 -0.438595 -0.909966 -0.434248
2.03 -0.447695 -0.90558 -0.443234
2.04 -0.45675 -0.901103 -0.452176
2.05 -0.465761 -0.896536 -0.461073
2.06 -0.474727 -0.891878 -0.469923
2.07 -0.483646 -0.887131 -0.478727
2.08 -0.492517 -0.882295 -0.487482
2.09 -0.50134 -0.877369 -0.496189
2.1 -0.510114 -0.872356 -0.504846
2.11 -0.518837 -0.867255 -0.513453
2.12 -0.52751 -0.862067 -0.522008
2.13 -0.53613 -0.856791 -0.530511
2.14 -0.544698 -0.85143 -0.538961
2.15 -0.553213 -0.845983 -0.547358
2.16 -0.561672 -0.840451 -0.555699
2.17 -0.570077 -0.834834 -0.563985
2.18 -0.578425 -0.829134 -0.572215
2.19 -0.586717 -0.823349 -0.580387
2.2 -0.59495 -0.817482 -0.588501
2.21 -0.603125 -0.811533 -0.596557
2.22 -0.61124 -0.805501 -0.604552
2.23 -0.619295 -0.799389 -0.612488
2.24 -0.627289 -0.793196 -0.620362
2.25 -0.635221 -0.786923 -0.628174
2.26 -0.64309 -0.780571 -0.635923
2.27 -0.650896 -0.77414 -0.643608
2.28 -0.658637 -0.767631 -0.65123
2.29 -0.666314 -0.761045 -0.658786
2.3 -0.673924 -0.754382 -0.666276
2.31 -0.681468 -0.747642 -0.6737
2.32 -0.688944 -0.740828 -0.681056
2.33 -0.696353 -0.733938 -0.688344
2.34 -0.703692 -0.726975 -0.695563
2.35 -0.710962 -0.719938 -0.702713
2.36 -0.718161 -0.712828 -0.709793
2.37 -0.72529 -0.705647 -0.716801
2.38 -0.732346 -0.698394 -0.723738
2.39 -0.73933 -0.69107 -0.730602
2.4 -0.746241 -0.683677 -0.737394
2.41 -0.753077 -0.676214 -0.744111
2.42 -0.75984 -0.668684 -0.750755
2.43 -0.766526 -0.661085 -0.757323
2.44 -0.773137 -0.65342 -0.763815
2.45 -0.779671 -0.645689 -0.770231
2.46 -0.786128 -0.637892 -0.77657
2.47 -0.792507 -0.630031 -0.782832
2.48 -0.798808 -0.622106 -0.789015
2.49 -0.805029 -0.614117 -0.795119
2.5 -0.81117 -0.606067 -0.801144
2.51 -0.81723 -0.597956 -0.807088
2.52 -0.82321 -0.589783 -0.812952
2.53 -0.829108 -0.581551 -0.818735
2.54 -0.834923 -0.57326 -0.824435
2.55 -0.840656 -0.564911 -0.830054
2.56 -0.846305 -0.556504 -0.835589
2.57 -0.85187 -0.548041 -0.84104
2.58 -0.85735 -0.539522 -0.846408
2.59 -0.862746 -0.530949 -0.851691
2.6 -0.868055 -0.522322 -0.856889
2.61 -0.873278 -0.513641 -0.862001
2.62 -0.878415 -0.504908 -0.867027
2.63 -0.883464 -0.496124 -0.871966
2.64 -0.888425 -0.487289 -0.876818
2.65 -0.893298 -0.478405 -0.881582
2.66 -0.898082 -0.469472 -0.886258
2.67 -0.902777 -0.460491 -0.890846
2.68 -0.907382 -0.451464 -0.895344
2.69 -0.911896 -0.44239 -0.899753
2.7 -0.91632 -0.433271 -0.904072
2.71 -0.920653 -0.424108 -0.908301
2.72 -0.924894 -0.414901 -0.912438
2.73 -0.929043 -0.405652 -0.916485
2.74 -0.9331 -0.396362 -0.92044
2.75 -0.937063 -0.387031 -0.924302
2.76 -0.940934 -0.37766 -0.928073
2.77 -0.94471 -0.368251 -0.93175
2.78 -0.948393 -0.358804 -0.935335
2.79 -0.951981 -0.34932 -0.938825
2.8 -0.955474 -0.3398 -0.942222
2.81 -0.958872 -0.330245 -0.945525
2.82 -0.962174 -0.320656 -0.948733
2.83 -0.965381 -0.311035 -0.951847
2.84 -0.968491 -0.301381 -0.954865
2.85 -0.971505 -0.291696 -0.957787
2.86 -0.974422 -0.281981 -0.960614
2.87 -0.977242 -0.272237 -0.963345
2.88 -0.979964 -0.262464 -0.965979
2.89 -0.982589 -0.252665 -0.968517
2.9 -0.985115 -0.242839 -0.970958
2.91 -0.987544 -0.232988 -0.973302
2.92 -0.989874 -0.223112 -0.975549
2.93 -0.992105 -0.213213 -0.977698
2.94 -0.994237 -0.203292 -0.979749
2.95 -0.99627 -0.19335 -0.981702
2.96 -0.998203 -0.183387 -0.983557
2.97 -1.00004 -0.173405 -0.985314
2.98 -1.00177 -0.163405 -0.986972
2.99 -1.00341 -0.153387 -0.988532
3 -1.00494 -0.143353 -0.989992
3.01 -1.00637 -0.133304 -0.991354
3.02 -1.00771 -0.12324 -0.992617
3.03 -1.00894 -0.113163 -0.99378
3.04 -1.01007 -0.103074 -0.994844
3.05 -1.0111 -0.0929729 -0.995808
3.06 -1.01203 -0.0828619 -0.996673
3.07 -1.01286 -0.0727416 -0.997438
3.08 -1.01359 -0.062613 -0.998104
3.09 -1.01421 -0.0524771 -0.998669
3.1 -1.01474 -0.042335 -0.999135
3.11 -1.01516 -0.0321876 -0.999501
3.12 -1.01548 -0.022036 -0.999767
3.13 -1.0157 -0.0118812 -0.999933
3.14 -1.01582 -0.00172417 -0.999999
3.15 -1.01584 0.00843405 -0.999965
3.16 -1.01575 0.0185924 -0.999831
3.17 -1.01557 0.02875 -0.999597
3.18 -1.01528 0.0389057 -0.999263
3.19 -1.01489 0.0490585 -0.998829
3.2 -1.0144 0.0592074 -0.998295
3.21 -1.01381 0.0693514 -0.997661
3.22 -1.01312 0.0794895 -0.996928
3.23 -1.01232 0.0896207 -0.996095
3.24 -1.01142 0.0997439 -0.995162
3.25 -1.01043 0.109858 -0.99413
3.26 -1.00933 0.119962 -0.992998
3.27 -1.00813 0.130056 -0.991767
3.28 -1.00683 0.140137 -0.990437
3.29 -1.00543 0.150205 -0.989008
3.3 -1.00393 0.16026 -0.98748
3.31 -1.00232 0.170299 -0.985853
3.32 -1.00062 0.180322 -0.984128
3.33 -0.998816 0.190328 -0.982304
3.34 -0.996913 0.200316 -0.980382
3.35 -0.99491 0.210286 -0.978362
3.36 -0.992807 0.220235 -0.976244
3.37 -0.990605 0.230163 -0.974028
3.38 -0.988303 0.240069 -0.971715
3.39 -0.985902 0.249952 -0.969305
3.4 -0.983403 0.259811 -0.966798
3.41 -0.980805 0.269645 -0.964194
3.42 -0.978108 0.279453 -0.961494
3.43 -0.975314 0.289234 -0.958698
3.44 -0.972421 0.298987 -0.955806
3.45 -0.969432 0.308711 -0.952818
3.46 -0.966344 0.318406 -0.949735
3.47 -0.96316 0.328069 -0.946557
3.48 -0.95988 0.337701 -0.943285
3.49 -0.956503 0.347299 -0.939918
3.5 -0.95303 0.356864 -0.936457
3.51 -0.949461 0.366395 -0.932902
3.52 -0.945797 0.375889 -0.929254
3.53 -0.942038 0.385347 -0.925513
3.54 -0.938185 0.394768 -0.92168
3.55 -0.934237 0.40415 -0.917755
3.56 -0.930196 0.413492 -0.913737
3.57 -0.926061 0.422794 -0.909629
3.58 -0.921833 0.432055 -0.905429
3.59 -0.917512 0.441273 -0.901139
3.6 -0.913099 0.450448 -0.896758
3.61 -0.908595 0.459579 -0.892288
3.62 -0.903999 0.468665 -0.887729
3.63 -0.899313 0.477705 -0.883081
3.64 -0.894535 0.486698 -0.878345
3.65 -0.889669 0.495643 -0.873521
3.66 -0.884712 0.50454 -0.868609
3.67 -0.879667 0.513387 -0.863611
3.68 -0.874533 0.522184 -0.858526
3.69 -0.869311 0.530929 -0.853356
3.7 -0.864002 0.539622 -0.8481
3.71 -0.858605 0.548262 -0.842759
3.72 -0.853123 0.556848 -0.837334
3.73 -0.847554 0.56538 -0.831826
3.74 -0.841901 0.573855 -0.826234
3.75 -0.836162 0.582274 -0.820559
3.76 -0.830339 0.590636 -0.814803
3.77 -0.824433 0.598939 -0.808965
3.78 -0.818444 0.607183 -0.803046
3.79 -0.812372 0.615368 -0.797047
3.8 -0.806218 0.623492 -0.790968
3.81 -0.799983 0.631554 -0.78481
3.82 -0.793668 0.639554 -0.778573
3.83 -0.787272 0.64749 -0.772259
3.84 -0.780797 0.655363 -0.765867
3.85 -0.774243 0.663171 -0.759399
3.86 -0.767612 0.670913 -0.752855
3.87 -0.760903 0.67859 -0.746236
3.88 -0.754117 0.686199 -0.739542
3.89 -0.747255 0.69374 -0.732774
3.9 -0.740317 0.701212 -0.725932
3.91 -0.733305 0.708615 -0.719018
3.92 -0.726219 0.715949 -0.712033
3.93 -0.71906 0.723211 -0.704976
3.94 -0.711827 0.730401 -0.697848
3.95 -0.704523 0.73752 -0.690651
3.96 -0.697148 0.744565 -0.683385
3.97 -0.689703 0.751536 -0.67605
3.98 -0.682187 0.758433 -0.668648
3.99 -0.674603 0.765255 -0.661179
4 -0.66695 0.772001 -0.653644
4.01 -0.65923 0.778671 -0.646043
4.02 -0.651444 0.785263 -0.638378
4.03 -0.643591 0.791777 -0.630649
4.04 -0.635673 0.798213 -0.622857
4.05 -0.627691 0.80457 -0.615002
4.06 -0.619645 0.810847 -0.607087
4.07 -0.611537 0.817043 -0.59911
4.08 -0.603366 0.823159 -0.591073
4.09 -0.595135 0.829193 -0.582978
4.1 -0.586843 0.835144 -0.574824
4.11 -0.578492 0.841012 -0.566613
4.12 -0.570081 0.846797 -0.558345
4.13 -0.561613 0.852498 -0.550021
4.14 -0.553088 0.858114 -0.541642
4.15 -0.544507 0.863645 -0.533209
4.16 -0.535871 0.86909 -0.524722
4.17 -0.52718 0.874449 -0.516184
4.18 -0.518435 0.879721 -0.507593
4.19 -0.509638 0.884905 -0.498952
4.2 -0.500789 0.890001 -0.490261
4.21 -0.491889 0.895009 -0.481521
4.22 -0.482939 0.899928 -0.472732
4.23 -0.47394 0.904758 -0.463897
4.24 -0.464892 0.909497 -0.455015
4.25 -0.455797 0.914146 -0.446087
4.26 -0.446656 0.918704 -0.437115
4.27 -0.437469 0.92317 -0.4281
4.28 -0.428237 0.927545 -0.419041
4.29 -0.418962 0.931827 -0.409941
4.3 -0.409643 0.936017 -0.400799
4.31 -0.400283 0.940114 -0.391618
4.32 -0.390882 0.944116 -0.382397
4.33 -0.381441 0.948025 -0.373138
4.34 -0.371961 0.95184 -0.363842
4.35 -0.362442 0.955559 -0.354509
4.36 -0.352887 0.959184 -0.345141
4.37 -0.343295 0.962712 -0.335738
4.38 -0.333668 0.966145 -0.326302
4.39 -0.324006 0.969482 -0.316833
4.4 -0.314311 0.972722 -0.307333
4.41 -0.304584 0.975865 -0.297802
4.42 -0.294826 0.978911 -0.288241
4.43 -0.285036 0.981859 -0.278651
4.44 -0.275218 0.98471 -0.269033
4.45 -0.265371 0.987462 -0.259389
4.46 -0.255496 0.990116 -0.249718
4.47 -0.245595 0.992671 -0.240022
4.48 -0.235668 0.995127 -0.230303
4.49 -0.225717 0.997483 -0.22056
4.5 -0.215742 0.99974 -0.210796
4.51 -0.205745 1.0019 -0.20101
4.52 -0.195726 1.00396 -0.191204
4.53 -0.185686 1.00591 -0.181379
4.54 -0.175627 1.00777 -0.171536
4.55 -0.165549 1.00953 -0.161676
4.56 -0.155454 1.01118 -0.1518
4.57 -0.145342 1.01274 -0.141908
4.58 -0.135215 1.01419 -0.132003
4.59 -0.125073 1.01554 -0.122084
4.6 -0.114918 1.01679 -0.112153
4.61 -0.10475 1.01794 -0.10221
4.62 -0.0945704 1.01899 -0.0922576
4.63 -0.0843805 1.01993 -0.0822958
4.64 -0.0741811 1.02078 -0.0723258
4.65 -0.0639734 1.02152 -0.0623485
4.66 -0.0537582 1.02216 -0.052365
4.67 -0.0435366 1.0227 -0.0423763
4.68 -0.0333096 1.02313 -0.0323833
4.69 -0.0230783 1.02347 -0.0223871
4.7 -0.0128436 1.0237 -0.0123887
4.71 -0.00260663 1.02382 -0.00238898
4.72 0.00763162 1.02385 0.00761095
4.73 0.0178701 1.02377 0.0176101
4.74 0.0281079 1.0236 0.0276075
4.75 0.0383438 1.02331 0.0376022
4.76 0.048577 1.02293 0.047593
4.77 0.0588063 1.02245 0.0575792
4.78 0.0690308 1.02186 0.0675595
4.79 0.0792493 1.02117 0.0775331
4.8 0.089461 1.02037 0.087499
4.81 0.0996648 1.01948 0.0974561
4.82 0.10986 1.01848 0.107403
4.83 0.120044 1.01739 0.11734
4.84 0.130218 1.01618 0.127265
4.85 0.14038 1.01488 0.137177
4.86 0.150529 1.01348 0.147076
4.87 0.160664 1.01197 0.156959
4.88 0.170783 1.01037 0.166827
4.89 0.180887 1.00866 0.176679
4.9 0.190974 1.00685 0.186512
4.91 0.201042 1.00494 0.196327
4.92 0.211092 1.00293 0.206123
4.93 0.221121 1.00082 0.215898
4.94 0.231129 0.998608 0.225651
4.95 0.241115 0.996296 0.235381
4.96 0.251078 0.993885 0.245089
4.97 0.261017 0.991374 0.254771
4.98 0.270931 0.988764 0.264428
4.99 0.280818 0.986055 0.274059
5 0.290679 0.983247 0.283662
5.01 0.300511 0.98034 0.293237
5.02 0.310315 0.977335 0.302783
5.03 0.320088 0.974232 0.312298
5.04 0.32983 0.971031 0.321782
5.05 0.339541 0.967733 0.331234
5.06 0.349218 0.964337 0.340653
5.07 0.358861 0.960845 0.350037
5.08 0.36847 0.957256 0.359387
5.09 0.378042 0.953572 0.368701
5.1 0.387578 0.949791 0.377978
5.11 0.397076 0.945915 0.387217
5.12 0.406535 0.941945 0.396417
5.13 0.415955 0.937879 0.405578
5.14 0.425333 0.93372 0.414698
5.15 0.434671 0.929466 0.423777
5.16 0.443965 0.92512 0.432813
5.17 0.453217 0.92068 0.441806
5.18 0.462423 0.916148 0.450755
5.19 0.471585 0.911524 0.459659
5.2 0.4807 0.906808 0.468517
5.21 0.489768 0.902001 0.477328
5.22 0.498788 0.897103 0.486091
5.23 0.507759 0.892115 0.494806
5.24 0.51668 0.887038 0.503471
5.25 0.525551 0.881871 0.512085
5.26 0.534369 0.876615 0.520649
5.27 0.543136 0.871272 0.529161
5.28 0.551848 0.86584 0.537619
5.29 0.560507 0.860322 0.546024
5.3 0.56911 0.854717 0.554374
5.31 0.577657 0.849026 0.562669
5.32 0.586147 0.843249 0.570908
5.33 0.59458 0.837388 0.579089
5.34 0.602954 0.831442 0.587213
5.35 0.611268 0.825412 0.595278
5.36 0.619522 0.8193 0.603283
5.37 0.627715 0.813104 0.611228
5.38 0.635846 0.806827 0.619112
5.39 0.643915 0.800469 0.626934
5.4 0.651919 0.79403 0.634693
5.41 0.65986 0.78751 0.642389
5.42 0.667735 0.780912 0.65002
5.43 0.675544 0.774234 0.657587
5.44 0.683286 0.767479 0.665088
5.45 0.690961 0.760646 0.672522
5.46 0.698567 0.753737 0.679889
5.47 0.706105 0.746751 0.687188
5.48 0.713572 0.73969 0.694418
5.49 0.720969 0.732554 0.701579
5.5 0.728295 0.725344 0.70867
5.51 0.735548 0.718062 0.71569
5.52 0.742729 0.710706 0.722638
5.53 0.749836 0.703279 0.729514
5.54 0.756869 0.69578 0.736317
5.55 0.763826 0.688212 0.743046
5.56 0.770708 0.680573 0.749702
5.57 0.777514 0.672866 0.756282
5.58 0.784243 0.665091 0.762786
5.59 0.790894 0.657249 0.769215
5.6 0.797466 0.64934 0.775566
5.61 0.80396 0.641365 0.78184
5.62 0.810373 0.633326 0.788035
5.63 0.816707 0.625222 0.794152
5.64 0.822959 0.617055 0.800189
5.65 0.829129 0.608825 0.806147
5.66 0.835218 0.600534 0.812024
5.67 0.841223 0.592182 0.817819
5.68 0.847145 0.583769 0.823533
5.69 0.852982 0.575298 0.829164
5.7 0.858735 0.566768 0.834713
5.71 0.864403 0.558181 0.840178
5.72 0.869985 0.549537 0.845559
5.73 0.87548 0.540837 0.850855
5.74 0.880889 0.532082 0.856067
5.75 0.88621 0.523273 0.861192
5.76 0.891442 0.514411 0.866232
5.77 0.896586 0.505497 0.871185
5.78 0.901641 0.496531 0.876051
5.79 0.906607 0.487515 0.880829
5.8 0.911482 0.478448 0.88552
5.81 0.916266 0.469334 0.890121
5.82 0.92096 0.460171 0.894634
5.83 0.925561 0.450961 0.899057
5.84 0.930071 0.441706 0.90339
5.85 0.934488 0.432405 0.907633
5.86 0.938812 0.42306 0.911785
5.87 0.943043 0.413672 0.915846
5.88 0.947179 0.404242 0.919816
5.89 0.951222 0.39477 0.923693
5.9 0.955169 0.385258 0.927478
5.91 0.959022 0.375706 0.931171
5.92 0.962779 0.366116 0.93477
5.93 0.96644 0.356488 0.938276
5.94 0.970005 0.346823 0.941688
5.95 0.973473 0.337123 0.945005
5.96 0.976845 0.327389 0.948229
5.97 0.980118 0.31762 0.951357
5.98 0.983295 0.307819 0.95439
5.99 0.986373 0.297986 0.957328
6 0.989353 0.288122 0.96017
6.01 0.992234 0.278229 0.962916
6.02 0.995016 0.268307 0.965566
6.03 0.997699 0.258356 0.968119
6.04 1.00028 0.248379 0.970576
6.05 1.00277 0.238377 0.972935
6.06 1.00515 0.228349 0.975197
6.07 1.00743 0.218297 0.977362
6.08 1.00962 0.208223 0.979429
6.09 1.0117 0.198127 0.981398
